state,district,year,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolments,total_updates,adult_system_stress,child_system_stress,digital_friction_index,log_digital_friction,friction_outlier
Himachal Pradesh,kinnaur,2025,9,37,12,0,29.0,221.0,118.0,122.0,49,490.0,343.0,147.0,343.0,5.840641657373398,False
Himachal Pradesh,kinnaur,2025,10,23,0,1,16.0,90.0,261.0,104.0,24,471.0,194.0,277.0,97.0,4.584967478670572,False
Himachal Pradesh,kinnaur,2025,11,40,3,3,27.0,167.0,479.0,162.0,46,835.0,329.0,506.0,82.25,4.421848128860553,False
Himachal Pradesh,kinnaur,2025,12,29,5,0,27.0,264.0,203.0,194.0,34,688.0,458.0,230.0,458.0,6.129050210060545,False
Himachal Pradesh,kullu,2025,7,57,24,33,0.0,0.0,845.0,1450.0,114,2295.0,1450.0,845.0,42.64705882352941,3.776135899111164,False
Himachal Pradesh,kullu,2025,9,169,20,11,101.0,1604.0,309.0,497.0,200,2511.0,2101.0,410.0,175.08333333333334,5.1709573678280565,False
Himachal Pradesh,kullu,2025,10,210,13,18,111.0,816.0,1331.0,358.0,241,2616.0,1174.0,1442.0,61.78947368421053,4.139787442931476,False
Himachal Pradesh,kullu,2025,11,358,36,33,198.0,1351.0,2018.0,736.0,427,4303.0,2087.0,2216.0,61.38235294117647,4.133282429948521,False
Himachal Pradesh,kullu,2025,12,170,13,7,288.0,1522.0,1693.0,953.0,190,4456.0,2475.0,1981.0,309.375,5.737781243828331,False
Himachal Pradesh,lahul and spiti,2025,9,7,0,0,3.0,19.0,41.0,77.0,7,140.0,96.0,44.0,96.0,4.574710978503383,False
Himachal Pradesh,lahul and spiti,2025,10,4,0,0,2.0,22.0,70.0,90.0,4,184.0,112.0,72.0,112.0,4.727387818712341,False
Himachal Pradesh,lahul and spiti,2025,11,8,0,0,1.0,25.0,94.0,89.0,8,209.0,114.0,95.0,114.0,4.74493212836325,False
Himachal Pradesh,lahul and spiti,2025,12,3,0,0,16.0,44.0,176.0,107.0,3,343.0,151.0,192.0,151.0,5.0238805208462765,False
Himachal Pradesh,lahul spiti,2025,9,15,1,0,5.0,56.0,20.0,31.0,16,112.0,87.0,25.0,87.0,4.477336814478207,False
Himachal Pradesh,lahul spiti,2025,10,8,1,0,5.0,42.0,17.0,23.0,9,87.0,65.0,22.0,65.0,4.189654742026425,False
Himachal Pradesh,lahul spiti,2025,11,15,0,0,12.0,85.0,31.0,52.0,15,180.0,137.0,43.0,137.0,4.927253685157205,False
Himachal Pradesh,lahul spiti,2025,12,6,0,0,18.0,70.0,58.0,77.0,6,223.0,147.0,76.0,147.0,4.997212273764115,False
Himachal Pradesh,mandi,2025,9,664,17,3,271.0,2786.0,1545.0,3001.0,684,7603.0,5787.0,1816.0,1446.75,7.277765906105899,False
Himachal Pradesh,mandi,2025,10,548,13,3,234.0,1215.0,3899.0,1688.0,564,7036.0,2903.0,4133.0,725.75,6.588582539438986,False
Himachal Pradesh,mandi,2025,11,674,11,4,342.0,1858.0,5110.0,2543.0,689,9853.0,4401.0,5452.0,880.2,6.781284614928188,False
Himachal Pradesh,mandi,2025,12,474,4,0,397.0,2648.0,3034.0,3406.0,478,9485.0,6054.0,3431.0,6054.0,8.708639655987193,True
Himachal Pradesh,shimla,2025,9,403,74,1,241.0,3141.0,1442.0,1623.0,478,6447.0,4764.0,1683.0,2382.0,7.776115477098742,False
Himachal Pradesh,shimla,2025,10,396,35,10,176.0,1190.0,2803.0,1003.0,441,5172.0,2193.0,2979.0,199.36363636363637,5.300133897474435,False
Himachal Pradesh,shimla,2025,11,499,35,8,342.0,1971.0,4210.0,1658.0,542,8181.0,3629.0,4552.0,403.22222222222223,6.001964781741848,False
Himachal Pradesh,shimla,2025,12,243,21,3,471.0,2626.0,2555.0,1742.0,267,7394.0,4368.0,3026.0,1092.0,6.996681488176539,False
Himachal Pradesh,sirmaur,2025,9,462,27,2,244.0,2298.0,851.0,1184.0,491,4577.0,3482.0,1095.0,1160.6666666666667,7.057611034526515,False
Himachal Pradesh,sirmaur,2025,10,288,12,2,135.0,822.0,1164.0,527.0,302,2648.0,1349.0,1299.0,449.6666666666667,6.1107279679348,False
Himachal Pradesh,sirmaur,2025,11,425,8,2,275.0,1374.0,1772.0,916.0,435,4337.0,2290.0,2047.0,763.3333333333334,6.639003994189795,False
Himachal Pradesh,sirmaur,2025,12,234,12,1,361.0,1973.0,1514.0,1224.0,247,5072.0,3197.0,1875.0,1598.5,7.377446359389572,False
Himachal Pradesh,solan,2025,9,301,28,0,206.0,1508.0,939.0,1317.0,329,3970.0,2825.0,1145.0,2825.0,7.946617563244473,False
Himachal Pradesh,solan,2025,10,237,17,2,112.0,678.0,1921.0,800.0,256,3511.0,1478.0,2033.0,492.6666666666667,6.201860525599689,False
Himachal Pradesh,solan,2025,11,341,12,1,177.0,1020.0,2771.0,1200.0,354,5168.0,2220.0,2948.0,1110.0,7.01301578963963,False
Himachal Pradesh,solan,2025,12,176,8,2,265.0,1636.0,2306.0,1790.0,186,5997.0,3426.0,2571.0,1142.0,7.04141166379481,False
Himachal Pradesh,una,2025,9,336,10,0,208.0,2375.0,1243.0,1618.0,346,5444.0,3993.0,1451.0,3993.0,8.29254851397576,True
Himachal Pradesh,una,2025,10,324,4,0,98.0,731.0,2041.0,837.0,328,3707.0,1568.0,2139.0,1568.0,7.358193752733032,False
Himachal Pradesh,una,2025,11,316,4,0,139.0,973.0,2107.0,1206.0,320,4425.0,2179.0,2246.0,2179.0,7.687080155783135,False
Himachal Pradesh,una,2025,12,205,4,0,244.0,1377.0,2207.0,1815.0,209,5643.0,3192.0,2451.0,3192.0,8.068716192714781,False
Jammu and Kashmir,anantnag,2025,9,849,101,1,475.0,2672.0,1373.0,1296.0,951,5816.0,3968.0,1848.0,1984.0,7.59337419312129,False
Jammu and Kashmir,anantnag,2025,10,622,78,3,366.0,2259.0,1820.0,1080.0,703,5525.0,3339.0,2186.0,834.75,6.728329525300208,False
Jammu and Kashmir,anantnag,2025,11,735,80,25,658.0,3818.0,2503.0,1394.0,840,8373.0,5212.0,3161.0,200.46153846153845,5.305598487046175,False
Jammu and Kashmir,anantnag,2025,12,610,47,6,1198.0,5748.0,8699.0,2345.0,663,17990.0,8093.0,9897.0,1156.142857142857,7.053709191605217,False
Jammu and Kashmir,badgam,2025,9,454,70,0,175.0,970.0,916.0,460.0,524,2521.0,1430.0,1091.0,1430.0,7.266128779556451,False
Jammu and Kashmir,badgam,2025,10,289,39,3,138.0,540.0,1049.0,375.0,331,2102.0,915.0,1187.0,228.75,5.436991761235796,False
Jammu and Kashmir,badgam,2025,11,361,42,3,210.0,918.0,1378.0,441.0,406,2947.0,1359.0,1588.0,339.75,5.831149070576642,False
Jammu and Kashmir,badgam,2025,12,374,23,2,315.0,1476.0,1497.0,766.0,399,4054.0,2242.0,1812.0,747.3333333333334,6.617848511508245,False
Jammu and Kashmir,bandipore,2025,9,373,100,2,212.0,996.0,910.0,609.0,475,2727.0,1605.0,1122.0,535.0,6.284134161070802,False
Jammu and Kashmir,bandipore,2025,10,308,76,8,159.0,797.0,739.0,483.0,392,2178.0,1280.0,898.0,142.22222222222223,4.964397425602968,False
Jammu and Kashmir,bandipore,2025,11,322,72,31,268.0,1150.0,674.0,526.0,425,2618.0,1676.0,942.0,52.375,3.9773424715487886,False
Jammu and Kashmir,bandipore,2025,12,280,50,2,393.0,1930.0,2434.0,909.0,332,5666.0,2839.0,2827.0,946.3333333333334,6.853651019988936,False
Jammu and Kashmir,baramula,2025,5,136,39,12,254.0,1504.0,2242.0,3912.0,187,7912.0,5416.0,2496.0,416.61538461538464,6.034560876443915,False
Jammu and Kashmir,baramula,2025,9,774,167,3,322.0,2205.0,2291.0,2394.0,944,7212.0,4599.0,2613.0,1149.75,7.048169182697351,False
Jammu and Kashmir,baramula,2025,10,487,105,6,220.0,1711.0,1798.0,1613.0,598,5342.0,3324.0,2018.0,474.85714285714283,6.165117689138366,False
Jammu and Kashmir,baramula,2025,11,704,140,40,451.0,3162.0,4634.0,2211.0,884,10458.0,5373.0,5085.0,131.0487804878049,4.883171403469939,False
Jammu and Kashmir,baramula,2025,12,1015,77,1,921.0,4638.0,5328.0,3456.0,1093,14343.0,8094.0,6249.0,4047.0,8.305978210967302,True
Jammu and Kashmir,budgam,2025,9,206,32,0,146.0,726.0,743.0,422.0,238,2037.0,1148.0,889.0,1148.0,7.046647277848756,False
Jammu and Kashmir,budgam,2025,10,173,12,0,83.0,395.0,711.0,298.0,185,1487.0,693.0,794.0,693.0,6.542471960506805,False
Jammu and Kashmir,budgam,2025,11,198,10,6,192.0,786.0,1057.0,356.0,214,2391.0,1142.0,1249.0,163.14285714285714,5.100737128793442,False
Jammu and Kashmir,budgam,2025,12,228,6,2,309.0,1540.0,2051.0,675.0,236,4575.0,2215.0,2360.0,738.3333333333334,6.605748879242203,False
Jammu and Kashmir,doda,2025,7,261,260,17,0.0,0.0,2440.0,2237.0,538,4677.0,2237.0,2440.0,124.27777777777777,4.830533494040614,False
Jammu and Kashmir,doda,2025,9,247,110,0,49.0,649.0,547.0,521.0,357,1766.0,1170.0,596.0,1170.0,7.065613363597717,False
Jammu and Kashmir,doda,2025,10,1139,247,0,95.0,920.0,2010.0,1132.0,1386,4157.0,2052.0,2105.0,2052.0,7.627057417018934,False
Jammu and Kashmir,doda,2025,11,779,226,8,248.0,1288.0,3834.0,1504.0,1013,6874.0,2792.0,4082.0,310.22222222222223,5.740507197923889,False
Jammu and Kashmir,doda,2025,12,868,77,5,307.0,2242.0,3066.0,1964.0,950,7579.0,4206.0,3373.0,701.0,6.553933404025811,False
Jammu and Kashmir,ganderbal,2025,9,234,28,0,83.0,643.0,382.0,426.0,262,1534.0,1069.0,465.0,1069.0,6.975413927455952,False
Jammu and Kashmir,ganderbal,2025,10,142,11,1,57.0,476.0,357.0,369.0,154,1259.0,845.0,414.0,422.5,6.048553514092109,False
Jammu and Kashmir,ganderbal,2025,11,198,20,7,104.0,783.0,1075.0,414.0,225,2376.0,1197.0,1179.0,149.625,5.014793304244919,False
Jammu and Kashmir,ganderbal,2025,12,192,8,0,211.0,1353.0,1827.0,719.0,200,4110.0,2072.0,2038.0,2072.0,7.636752112435779,False
Jammu and Kashmir,jammu,2025,5,55,16,10,29.0,176.0,3349.0,6009.0,81,9563.0,6185.0,3378.0,562.2727272727273,6.333763928738389,False
Jammu and Kashmir,jammu,2025,9,1114,301,10,344.0,4568.0,3480.0,4336.0,1425,12728.0,8904.0,3824.0,809.4545454545455,6.69759525749887,False
Jammu and Kashmir,jammu,2025,10,773,179,8,201.0,2922.0,6971.0,2898.0,960,12992.0,5820.0,7172.0,646.6666666666666,6.47337616070933,False
Jammu and Kashmir,jammu,2025,11,771,195,5,326.0,4210.0,7969.0,3637.0,971,16142.0,7847.0,8295.0,1307.8333333333333,7.176891434146819,False
Jammu and Kashmir,jammu,2025,12,780,106,3,429.0,5997.0,6690.0,4739.0,889,17855.0,10736.0,7119.0,2684.0,7.895436006942965,False
Jammu and Kashmir,kargil,2025,9,102,40,0,46.0,199.0,435.0,72.0,142,752.0,271.0,481.0,271.0,5.605802066295998,False
Jammu and Kashmir,kargil,2025,10,57,41,1,37.0,107.0,221.0,69.0,99,434.0,176.0,258.0,88.0,4.48863636973214,False
Jammu and Kashmir,kargil,2025,11,93,35,0,87.0,233.0,226.0,103.0,128,649.0,336.0,313.0,336.0,5.820082930352362,False
Jammu and Kashmir,kargil,2025,12,128,23,0,161.0,389.0,291.0,184.0,151,1025.0,573.0,452.0,573.0,6.352629396319567,False
Jammu and Kashmir,kathua,2025,9,502,93,0,129.0,1660.0,1397.0,1053.0,595,4239.0,2713.0,1526.0,2713.0,7.906178840394815,False
Jammu and Kashmir,kathua,2025,10,408,68,4,108.0,1155.0,2305.0,890.0,480,4458.0,2045.0,2413.0,409.0,6.016157159698354,False
Jammu and Kashmir,kathua,2025,11,847,95,3,191.0,1785.0,3350.0,1143.0,945,6469.0,2928.0,3541.0,732.0,6.597145701886651,False
Jammu and Kashmir,kathua,2025,12,853,56,1,258.0,2718.0,3212.0,1715.0,910,7903.0,4433.0,3470.0,2216.5,7.704135714183734,False
Jammu and Kashmir,kishtwar,2025,9,179,42,1,34.0,315.0,510.0,506.0,222,1365.0,821.0,544.0,410.5,6.019809020117124,False
Jammu and Kashmir,kishtwar,2025,10,222,39,0,34.0,278.0,505.0,572.0,261,1389.0,850.0,539.0,850.0,6.7464121285733745,False
Jammu and Kashmir,kishtwar,2025,11,292,49,5,78.0,454.0,713.0,702.0,346,1947.0,1156.0,791.0,192.66666666666666,5.266138468183802,False
Jammu and Kashmir,kishtwar,2025,12,282,22,1,117.0,1009.0,1305.0,1206.0,305,3637.0,2215.0,1422.0,1107.5,7.010763029056366,False
Jammu and Kashmir,kulgam,2025,9,261,65,0,17.0,75.0,998.0,626.0,326,1716.0,701.0,1015.0,701.0,6.553933404025811,False
Jammu and Kashmir,kulgam,2025,10,224,62,0,18.0,64.0,1016.0,467.0,286,1565.0,531.0,1034.0,531.0,6.2766434893416445,False
Jammu and Kashmir,kulgam,2025,11,250,74,8,33.0,113.0,1634.0,642.0,332,2422.0,755.0,1667.0,83.88888888888889,4.441343211830301,False
Jammu and Kashmir,kulgam,2025,12,253,42,0,44.0,223.0,2476.0,1118.0,295,3861.0,1341.0,2520.0,1341.0,7.201916317531627,False
Jammu and Kashmir,kupwara,2025,9,671,158,0,425.0,2376.0,1452.0,1752.0,829,6005.0,4128.0,1877.0,4128.0,8.32579052588609,True
Jammu and Kashmir,kupwara,2025,10,544,104,4,326.0,1831.0,1852.0,1465.0,652,5474.0,3296.0,2178.0,659.2,6.492542819419093,False
Jammu and Kashmir,kupwara,2025,11,620,106,35,546.0,2264.0,2402.0,1577.0,761,6789.0,3841.0,2948.0,106.69444444444444,4.679297999214819,False
Jammu and Kashmir,kupwara,2025,12,451,58,0,774.0,3321.0,4090.0,2368.0,509,10553.0,5689.0,4864.0,5689.0,8.646465527120377,True
Jammu and Kashmir,leh,2025,9,32,12,1,23.0,117.0,397.0,82.0,45,619.0,199.0,420.0,99.5,4.61015772749913,False
Jammu and Kashmir,leh,2025,10,49,18,0,24.0,95.0,304.0,47.0,67,470.0,142.0,328.0,142.0,4.962844630259907,False
Jammu and Kashmir,leh,2025,11,50,5,0,45.0,190.0,199.0,132.0,55,566.0,322.0,244.0,322.0,5.777652323222656,False
Jammu and Kashmir,leh,2025,12,28,6,0,63.0,219.0,179.0,118.0,34,579.0,337.0,242.0,337.0,5.823045895483019,False
Jammu and Kashmir,pulwama,2025,9,472,36,0,285.0,1556.0,663.0,644.0,508,3148.0,2200.0,948.0,2200.0,7.696667081526462,False
Jammu and Kashmir,pulwama,2025,10,435,30,12,264.0,1226.0,2724.0,721.0,477,4935.0,1947.0,2988.0,149.76923076923077,5.015750394763026,False
Jammu and Kashmir,pulwama,2025,11,417,30,3,526.0,2089.0,6671.0,1043.0,450,10329.0,3132.0,7197.0,783.0,6.664409020350408,False
Jammu and Kashmir,pulwama,2025,12,407,15,1,877.0,3951.0,4213.0,1518.0,423,10559.0,5469.0,5090.0,2734.5,7.914069513503881,False
Jammu and Kashmir,punch,2025,4,142,59,10,440.0,2302.0,2567.0,3272.0,211,8581.0,5574.0,3007.0,506.72727272727275,6.229944438704931,False
Jammu and Kashmir,punch,2025,9,352,142,0,240.0,1094.0,1109.0,1060.0,494,3503.0,2154.0,1349.0,2154.0,7.675546002537848,False
Jammu and Kashmir,punch,2025,10,400,111,1,187.0,897.0,3004.0,1056.0,512,5144.0,1953.0,3191.0,976.5,6.884998291859521,False
Jammu and Kashmir,punch,2025,11,487,159,6,313.0,1006.0,4890.0,1649.0,652,7858.0,2655.0,5203.0,379.2857142857143,5.940922849899744,False
Jammu and Kashmir,punch,2025,12,632,58,0,563.0,2120.0,4779.0,2111.0,690,9573.0,4231.0,5342.0,4231.0,8.350429973538136,True
Jammu and Kashmir,rajouri,2025,9,509,164,0,219.0,1784.0,1627.0,1504.0,673,5134.0,3288.0,1846.0,3288.0,8.098338846189057,False
Jammu and Kashmir,rajouri,2025,10,301,117,2,140.0,1188.0,2901.0,1338.0,420,5567.0,2526.0,3041.0,842.0,6.736966958001855,False
Jammu and Kashmir,rajouri,2025,11,616,197,5,284.0,1562.0,5530.0,2128.0,818,9504.0,3690.0,5814.0,615.0,6.423246963533519,False
Jammu and Kashmir,rajouri,2025,12,510,86,0,507.0,2301.0,5884.0,3079.0,596,11771.0,5380.0,6391.0,5380.0,8.59062950948942,True
Jammu and Kashmir,ramban,2025,9,237,175,0,95.0,544.0,799.0,411.0,412,1849.0,955.0,894.0,955.0,6.862757913051401,False
Jammu and Kashmir,ramban,2025,10,349,187,0,119.0,431.0,2283.0,618.0,536,3451.0,1049.0,2402.0,1049.0,6.956545443151569,False
Jammu and Kashmir,ramban,2025,11,372,260,5,211.0,801.0,5545.0,914.0,637,7471.0,1715.0,5756.0,285.8333333333333,5.658901326983484,False
Jammu and Kashmir,ramban,2025,12,544,121,1,436.0,1398.0,5029.0,1258.0,666,8121.0,2656.0,5465.0,1328.0,7.192182058713246,False
Jammu and Kashmir,reasi,2025,9,260,122,0,70.0,694.0,826.0,635.0,382,2225.0,1329.0,896.0,1329.0,7.1929342212158,False
Jammu and Kashmir,reasi,2025,10,225,129,5,83.0,605.0,1292.0,658.0,359,2638.0,1263.0,1375.0,210.5,5.354224998486333,False
Jammu and Kashmir,reasi,2025,11,342,234,3,146.0,1043.0,1399.0,873.0,579,3461.0,1916.0,1545.0,479.0,6.173786103901937,False
Jammu and Kashmir,reasi,2025,12,377,93,4,209.0,1561.0,1443.0,1424.0,474,4637.0,2985.0,1652.0,597.0,6.393590753950631,False
Jammu and Kashmir,samba,2025,9,222,22,0,19.0,277.0,441.0,341.0,244,1078.0,618.0,460.0,618.0,6.428105272684596,False
Jammu and Kashmir,samba,2025,10,130,18,2,17.0,177.0,927.0,231.0,150,1352.0,408.0,944.0,136.0,4.919980925828125,False
Jammu and Kashmir,samba,2025,11,187,17,7,30.0,318.0,1000.0,308.0,211,1656.0,626.0,1030.0,78.25,4.37260741275739,False
Jammu and Kashmir,samba,2025,12,169,8,0,50.0,515.0,848.0,437.0,177,1850.0,952.0,898.0,952.0,6.859614903654202,False
Jammu and Kashmir,shupiyan,2025,7,308,84,20,0.0,0.0,1285.0,1170.0,412,2455.0,1170.0,1285.0,55.714285714285715,4.038026131631877,False
Jammu and Kashmir,shupiyan,2025,9,148,37,1,0.0,0.0,1107.0,474.0,186,1581.0,474.0,1107.0,237.0,5.472270673671475,False
Jammu and Kashmir,shupiyan,2025,10,102,25,0,0.0,0.0,815.0,277.0,127,1092.0,277.0,815.0,277.0,5.627621113690637,False
Jammu and Kashmir,shupiyan,2025,11,115,48,0,0.0,0.0,1324.0,371.0,163,1695.0,371.0,1324.0,371.0,5.918893854273146,False
Jammu and Kashmir,shupiyan,2025,12,191,24,0,0.0,0.0,1353.0,700.0,215,2053.0,700.0,1353.0,700.0,6.55250788703459,False
Jammu and Kashmir,srinagar,2025,9,1032,81,1,274.0,3331.0,1889.0,3089.0,1114,8583.0,6420.0,2163.0,3210.0,8.074337694089515,False
Jammu and Kashmir,srinagar,2025,10,640,65,33,243.0,3149.0,4092.0,3170.0,738,10654.0,6319.0,4335.0,185.85294117647058,5.230321896650372,False
Jammu and Kashmir,srinagar,2025,11,627,71,87,486.0,5068.0,6057.0,3549.0,785,15160.0,8617.0,6543.0,97.92045454545455,4.594316037724083,False
Jammu and Kashmir,srinagar,2025,12,483,38,11,749.0,6775.0,9123.0,5290.0,532,21937.0,12065.0,9872.0,1005.4166666666666,6.914151446487375,False
Jammu and Kashmir,udhampur,2025,9,433,83,4,80.0,1244.0,1151.0,1156.0,520,3631.0,2400.0,1231.0,480.0,6.175867270105761,False
Jammu and Kashmir,udhampur,2025,10,298,58,2,71.0,984.0,1921.0,963.0,358,3939.0,1947.0,1992.0,649.0,6.476972362889683,False
Jammu and Kashmir,udhampur,2025,11,726,95,2,95.0,1550.0,2705.0,1623.0,823,5973.0,3173.0,2800.0,1057.6666666666667,6.964765533698917,False
Jammu and Kashmir,udhampur,2025,12,668,40,0,170.0,2520.0,2335.0,2613.0,708,7638.0,5133.0,2505.0,5133.0,8.543640361431086,True
Jharkhand,bokaro,2025,9,1041,838,4,667.0,6491.0,5035.0,4451.0,1883,16644.0,10942.0,5702.0,2188.4,7.691382812670457,False
Jharkhand,bokaro,2025,10,604,405,5,344.0,3435.0,2626.0,2552.0,1014,8957.0,5987.0,2970.0,997.8333333333334,6.90658793123013,False
Jharkhand,bokaro,2025,11,1027,620,3,765.0,8892.0,3291.0,5521.0,1650,18469.0,14413.0,4056.0,3603.25,8.189868983692014,False
Jharkhand,bokaro,2025,12,701,349,3,1044.0,8660.0,4772.0,5428.0,1053,19904.0,14088.0,5816.0,3522.0,8.167068178341237,False
Jharkhand,chatra,2025,6,246,218,10,0.0,0.0,2692.0,3200.0,474,5892.0,3200.0,2692.0,290.90909090909093,5.676442421291143,False
Jharkhand,chatra,2025,7,330,161,10,0.0,0.0,4878.0,4294.0,501,9172.0,4294.0,4878.0,390.3636363636364,5.96963714406346,False
Jharkhand,chatra,2025,9,972,774,3,726.0,7422.0,4431.0,3488.0,1749,16067.0,10910.0,5157.0,2727.5,7.9115072866262866,False
Jharkhand,chatra,2025,10,504,367,3,289.0,2476.0,1192.0,1361.0,874,5318.0,3837.0,1481.0,959.25,6.867193667226014,False
Jharkhand,chatra,2025,11,916,847,4,640.0,6057.0,2455.0,3357.0,1767,12509.0,9414.0,3095.0,1882.8,7.5410462923887165,False
Jharkhand,chatra,2025,12,522,465,3,960.0,6766.0,3595.0,3659.0,990,14980.0,10425.0,4555.0,2606.25,7.8660513050013225,False
Jharkhand,deoghar,2025,3,12,25,18,764.0,24462.0,5081.0,5508.0,55,35815.0,29970.0,5845.0,1577.3684210526317,7.364146947572526,False
Jharkhand,deoghar,2025,4,371,342,10,0.0,0.0,6385.0,5633.0,723,12018.0,5633.0,6385.0,512.0909090909091,6.2404530401743346,False
Jharkhand,deoghar,2025,9,1134,1056,16,609.0,7985.0,2296.0,2029.0,2206,12919.0,10014.0,2905.0,589.0588235294117,6.380222232827269,False
Jharkhand,deoghar,2025,10,792,703,54,355.0,4365.0,1659.0,1442.0,1549,7821.0,5807.0,2014.0,105.58181818181818,4.6689129360383665,False
Jharkhand,deoghar,2025,11,1339,1015,11,732.0,7777.0,2322.0,3151.0,2365,13982.0,10928.0,3054.0,910.6666666666666,6.815274426187972,False
Jharkhand,deoghar,2025,12,952,594,13,1071.0,8398.0,3567.0,3034.0,1559,16070.0,11432.0,4638.0,816.5714285714286,6.706338273353789,False
Jharkhand,dhanbad,2025,7,782,722,34,0.0,0.0,7323.0,15141.0,1538,22464.0,15141.0,7323.0,432.6,6.072122450125437,False
Jharkhand,dhanbad,2025,9,1991,1351,11,787.0,10229.0,3737.0,7446.0,3353,22199.0,17675.0,4524.0,1472.9166666666667,7.295678535646793,False
Jharkhand,dhanbad,2025,10,1367,571,7,499.0,5191.0,2034.0,3747.0,1945,11471.0,8938.0,2533.0,1117.25,7.019520242312957,False
Jharkhand,dhanbad,2025,11,1837,969,21,1001.0,12384.0,4069.0,8846.0,2827,26300.0,21230.0,5070.0,965.0,6.873163834212518,False
Jharkhand,dhanbad,2025,12,788,372,13,1074.0,12056.0,4909.0,7026.0,1173,25065.0,19082.0,5983.0,1363.0,7.218176838403408,False
Jharkhand,dumka,2025,4,34,32,23,0.0,0.0,9436.0,8566.0,89,18002.0,8566.0,9436.0,356.9166666666667,5.8803001846303555,False
Jharkhand,dumka,2025,6,74,110,14,0.0,0.0,2929.0,3927.0,198,6856.0,3927.0,2929.0,261.8,5.571393286610456,False
Jharkhand,dumka,2025,7,61,117,10,0.0,0.0,2787.0,4438.0,188,7225.0,4438.0,2787.0,403.45454545454544,6.002539358007671,False
Jharkhand,dumka,2025,9,695,857,8,573.0,7919.0,2410.0,3387.0,1560,14289.0,11306.0,2983.0,1256.2222222222222,7.136659980731419,False
Jharkhand,dumka,2025,10,416,439,13,308.0,4097.0,1769.0,1529.0,868,7703.0,5626.0,2077.0,401.85714285714283,5.998582014876846,False
Jharkhand,dumka,2025,11,649,696,15,622.0,6560.0,2937.0,3411.0,1360,13530.0,9971.0,3559.0,623.1875,6.4364508040033535,False
Jharkhand,dumka,2025,12,353,343,1,798.0,6285.0,3158.0,3674.0,697,13915.0,9959.0,3956.0,4979.5,8.513285566585221,True
Jharkhand,east singhbhum,2025,4,55,54,11,0.0,0.0,11024.0,12786.0,120,23810.0,12786.0,11024.0,1065.5,6.972137537911405,False
Jharkhand,east singhbhum,2025,7,356,213,40,0.0,0.0,4871.0,10490.0,609,15361.0,10490.0,4871.0,255.85365853658536,5.5485065006762895,False
Jharkhand,east singhbhum,2025,9,1542,736,4,473.0,6782.0,3758.0,6891.0,2282,17904.0,13673.0,4231.0,2734.6,7.914106069223941,False
Jharkhand,east singhbhum,2025,10,976,301,8,243.0,3410.0,2594.0,3280.0,1285,9527.0,6690.0,2837.0,743.3333333333334,6.612488963172048,False
Jharkhand,east singhbhum,2025,11,1385,434,32,499.0,7400.0,4152.0,7058.0,1851,19109.0,14458.0,4651.0,438.1212121212121,6.084775484579444,False
Jharkhand,east singhbhum,2025,12,1482,256,10,730.0,9314.0,3931.0,6241.0,1748,20216.0,15555.0,4661.0,1414.090909090909,7.254949054720963,False
Jharkhand,garhwa,2025,9,1788,677,2,739.0,7080.0,3869.0,6170.0,2467,17858.0,13250.0,4608.0,4416.666666666667,8.393366932212569,True
Jharkhand,garhwa,2025,10,938,301,9,368.0,3640.0,1712.0,3038.0,1248,8758.0,6678.0,2080.0,667.8,6.505485061770492,False
Jharkhand,garhwa,2025,11,1693,552,7,857.0,8275.0,3310.0,6108.0,2252,18550.0,14383.0,4167.0,1797.875,7.494916748490338,False
Jharkhand,garhwa,2025,12,1077,291,2,1028.0,9080.0,5784.0,7265.0,1370,23157.0,16345.0,6812.0,5448.333333333333,8.603248556016059,True
Jharkhand,giridih,2025,7,871,921,27,0.0,0.0,6122.0,7900.0,1819,14022.0,7900.0,6122.0,282.14285714285717,5.64595156583462,False
Jharkhand,giridih,2025,9,1995,1697,21,1464.0,10454.0,4338.0,4266.0,3713,20522.0,14720.0,5802.0,669.0909090909091,6.507413388390918,False
Jharkhand,giridih,2025,10,1224,1083,11,630.0,4799.0,2246.0,2434.0,2318,10109.0,7233.0,2876.0,602.75,6.403160204966783,False
